"chargeDeviceID","latitude","longitude","town","county","postcode","chargeDeviceStatus","dateCreated","dateUpdated","lastUpdated","locationType","GSS_CODE"
"6ca87ee1dc3663aafc965aa1be0234f6",51.420287,-0.135159,"London","London Borough of Lambeth","SW16 5PE","In service","2019-10-10 15:08:30","2019-10-10 15:08:30","","On-street","SW16 5PE"
"7e1f35e9e0262960fcbf7476342dd49d",51.455454,-0.134705,"London","London Borough of Lambeth","SW4 8RA","In service","2019-10-10 15:08:30","2019-10-10 15:08:30","","On-street","SW4 8RA"
"435aa0a8354611a5592497b114d11dad",51.431604,-0.09166,"London","London Borough of Lambeth","SE27 9RU","In service","2019-10-10 15:08:30","2019-10-10 15:08:30","","On-street","SE27 9RU"
"fc1339be20f2c7f4a2ee9bdeed18144a",51.457695,-0.135161,"London","London Borough of Lambeth","SW4 9JJ","In service","2019-10-10 15:08:30","2019-10-10 15:08:30","","On-street","SW4 9JJ"
"f760a057b5cc643c17067370928ee45f",51.43389,-0.113423,"London","London Borough of Lambeth","SE27 0BJ","In service","2019-10-10 15:08:30","2019-10-10 15:08:30","","On-street","SE27 0BJ"
"299ab85d5a592c8b4649f52263314758",51.467817,-0.097041,"London","London Borough of Lambeth","SE5 9PF","In service","2019-10-10 15:08:30","2019-10-10 15:08:30","","On-street","SE5 9PF"
"7ec5b36820ed1cc1735ac0b8d6617d48",51.465871,-0.145592,"London","London Borough of Lambeth","SW4 0LY","In service","2019-10-10 15:08:31","2019-10-10 15:08:31","","On-street","SW4 0LY"
"22872122c6be252e15c87a7da83312a5",51.467161,-0.137023,"London","London Borough of Lambeth","SW4 6DU","In service","2019-10-10 15:08:31","2019-10-10 15:08:31","","On-street","SW4 6DU"
"aa955ab69f8c45b03468465c03e5bd38",51.454272,-0.140734,"London","London Borough of Lambeth","SW4 9HT","In service","2019-10-10 15:08:31","2019-10-10 15:08:31","","On-street","SW4 9HT"
"6612ec8ffce6ffde437065d80dbc75bb",51.468101,-0.13824,"London","London Borough of Lambeth","SW4 6LB","In service","2019-10-10 15:08:32","2019-10-10 15:08:32","","On-street","SW4 6LB"
"19e45a80f7f5887db111e8de4f1ac818",51.462462,-0.131191,"London","London Borough of Lambeth","SW4 7NF","In service","2019-10-10 15:08:32","2019-10-10 15:08:32","","On-street","SW4 7NF"
"1f8911b0ff40fbc0408c8d9e5d0dd193",51.456567,-0.127694,"London","London Borough of Lambeth","SW2 5DR","In service","2019-10-10 15:08:32","2019-10-10 15:08:32","","On-street","SW2 5DR"
"a2a149ddb04862c521626b4cbf405262",51.474283,-0.102144,"London","London Borough of Lambeth","SE5 9LP","In service","2019-10-10 15:08:32","2019-10-10 15:08:32","","On-street","SE5 9LP"
"b7358a182de49deaef3fb0300691c44f",51.494019,-0.109731,"London","London Borough of Lambeth","SE11 4UB","In service","2019-10-10 15:08:41","2019-10-10 15:08:41","","On-street","SE11 4UB"
"57fac2df8f52ea159ba6ee22e8a62388",51.517603,-0.129837,"London","London Borough of Camden","WC1B 3AJ","In service","2019-10-10 15:08:41","2019-10-10 15:08:41","","On-street","WC1B 3AJ"
"ed6efa2a688ddc6cd41c820a7dbc199c",51.533073,-0.133529,"London","London Borough of Camden","NW1 1RB","In service","2019-10-10 15:08:41","2019-10-10 15:08:41","","On-street","NW1 1RB"
"d5bbb0d819183ff56b09858f0acda9d2",51.429694,-0.133664,"London","London Borough of Lambeth","SW16 1RD","In service","2019-10-10 15:08:41","2019-10-10 15:08:41","","On-street","SW16 1RD"
"bc54cb4a4a51322747ecd21d29947b1a",51.499947,-0.110097,"London","London Borough of Lambeth","SE1 7RF","In service","2019-10-10 15:08:41","2019-10-10 15:08:41","","On-street","SE1 7RF"
"b2117d30b18a0d9b5bc6427036c30758",51.489178,-0.117435,"London","London Borough of Lambeth","SE11 5LF","In service","2019-10-10 15:08:41","2019-10-10 15:08:41","","On-street","SE11 5LF"
"9fb92dbe14e7ced09c12c56f0a6912b1",51.448482,-0.098884,"London","London Borough of Lambeth","SE24 9DH","In service","2019-10-10 15:08:41","2019-10-10 15:08:41","","On-street","SE24 9DH"
"ad03b1b9abf25265bba8bf4fe16131dc",51.448793,-0.116748,"London","London Borough of Lambeth","SW2 2TZ","In service","2019-10-10 15:08:41","2019-10-10 15:08:41","","On-street","SW2 2TZ"
"85bcbc95ba80ead392a733ce8a202ab8",51.466769,-0.13164,"London","London Borough of Lambeth","SW4 6LU","In service","2019-10-10 15:08:41","2019-10-10 15:08:41","","On-street","SW4 6LU"
"adc29e09af35b3394a504546be55e3ef",51.443341,-0.139827,"London","London Borough of Lambeth","SW12 0EJ","In service","2019-10-10 15:08:41","2019-10-10 15:08:41","","On-street","SW12 0EJ"
"8fbd912c821051db2e9e1ebe215c4da4",51.443124,-0.140751,"London","London Borough of Lambeth","SW12 0HA","In service","2019-10-10 15:08:41","2019-10-10 15:08:41","","On-street","SW12 0HA"
"196aeb4ee7960daee4c92a0ebb38d7e3",51.49774,-0.073819,"London","London Borough Of Southwark","SE16 3QH","In service","2019-10-10 15:08:50","2019-10-10 15:08:50","","On-street","SE16 3QH"
"3816edc6c6b9a74f3e40d5a3f4240d05",51.472086,-0.087824,"London","London Borough Of Southwark","SE5 8JE","In service","2019-10-10 15:09:05","2019-10-10 15:09:05","","On-street","SE5 8JE"
"48b43eb9141558f2217d88ff5fac89cf",51.479682,-0.084263,"London","London Borough Of Southwark","SE5 7TD","In service","2019-10-10 15:09:06","2019-10-10 15:09:06","","On-street","SE5 7TD"
"c514ac23a673ce958390ba731b5a71eb",51.494754,-0.071356,"London","London Borough Of Southwark","SE16 3TR","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","SE16 3TR"
"f0d32cf77a38c457f1be96885face8a5",51.48638,-0.102496,"London","London Borough Of Southwark","SE17 3SU","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","SE17 3SU"
"80f70a3f6b0f3859afdb37d7567bdbc2",51.454376,-0.071195,"London","London Borough Of Southwark","SE22 9PE","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","SE22 9PE"
"cc485beea0bdcdb7ad2fa1e7213bd4eb",51.460312,-0.089137,"London","London Borough Of Southwark","SE5 8ET","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","SE5 8ET"
"6f0b37f247acb98440090f21acd2e5fa",51.496482,-0.096888,"London","London Borough Of Southwark","SE1 6PN","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","SE1 6PN"
"af7ad403702ae71f79891c6f7f43fdb2",51.479403,-0.084161,"London","London Borough Of Southwark","SE5 7TD","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","SE5 7TD"
"df37c69842c401314eeb613bf58f3610",51.473119,-0.079157,"London","London Borough Of Southwark","SE5 8QF","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","SE5 8QF"
"14ce57505adee63da2291973fcfae94a",51.478038,-0.057316,"London","London Borough Of Southwark","SE15 2RX","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","SE15 2RX"
"0cebd2e18e47537f8e0a898d14fea91a",51.506892,-0.039666,"London","London Borough Of Southwark","SE16 5XW","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","SE16 5XW"
"315142ee98dd6a11ec20506c2b7ffc27",51.497419,-0.09509,"London","London Borough Of Southwark","SE1 6QE","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","SE1 6QE"
"400ce87de4588f316f7d3021630aedb2",51.467407,-0.084117,"London","London Borough Of Southwark","SE5 8JS","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","SE5 8JS"
"f33dffeb97ee9ce09a6e94e92917b7d6",51.471589,-0.087449,"London","London Borough Of Southwark","SE5 8JE","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","SE5 8JE"
"21516d217273c0801f8d7371a471d9ea",51.457719,-0.072274,"London","London Borough Of Southwark","SE22 9EU","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","SE22 9EU"
"4153ece730723623cadbe83114fcfe73",51.496386,-0.090753,"London","London Borough Of Southwark","SE1 4AA","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","SE1 4AA"
"70fef3c029c29be2166dbdb2f5ff9464",51.49742,-0.083497,"London","London Borough Of Southwark","SE1 4QQ","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","SE1 4QQ"
"bf3e6d52a68ca60f97fc6048b14e4acc",51.456506,-0.073314,"London","London Borough Of Southwark","SE22 9HQ","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","SE22 9HQ"
"b0a3546d6adc9a498f4e3942456f2abb",51.476127,-0.085033,"London","London Borough Of Southwark","SE5 7RR","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","SE5 7RR"
"d5b77a2052bc4fa05b6212b23cd3afc0",51.496248,-0.090591,"London","London Borough Of Southwark","SE1 4AA","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","SE1 4AA"
"5ba940ced14fecf35556ceff239bd88a",51.476235,-0.084305,"London","London Borough Of Southwark","SE5 7RR","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","SE5 7RR"
"02795920dd6e7b161729a3d9c1a5ed61",51.472096,-0.094216,"London","London Borough Of Southwark","SE5 9NG","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","SE5 9NG"
"ab9a1c1018b55eb0bc0abc2980f7a3b7",51.545899,-0.196402,"London","London Borough of Camden","NW6 2QR","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","NW6 2QR"
"1da5dab587768c39574b9a398f8dee43",51.555898,-0.189872,"London","London Borough of Camden","NW3 7EH","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","NW3 7EH"
"59d56cafbe1a35de6c9f59c59e6c5ccd",51.545728,-0.181998,"London","London Borough of Camden","NW6 3JU","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","NW6 3JU"
"1538f816f097c6e24e4925917da4bdd2",51.523727,-0.138717,"London","London Borough of Camden","W1T 5EP","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","W1T 5EP"
"0ce61067c7468e6a55d128f0dc8f0106",51.557645,-0.194067,"London","London Borough of Camden","NW3 7AS","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","NW3 7AS"
"5921fd997d0d6dc96d6fe5c4ada80aeb",51.536914,-0.145977,"London","London Borough of Camden","NW1 7PP","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","NW1 7PP"
"30ac3fb164060f0b17c6cc119c2d33eb",51.495989,-0.087046,"London","London Borough Of Southwark","SE1 4UR","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","SE1 4UR"
"87bd21b0b1f922b7160de6e6741e5cd2",51.503263,-0.103546,"London","London Borough Of Southwark","SE1 0LU","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","SE1 0LU"
"e0d5fe73dc1b879121ea9435379278b7",51.478999,-0.08867,"London","London Borough Of Southwark","SE5 7NR","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","SE5 7NR"
"fb5383c3facfd8a6d2448a64854c0c75",51.489583,-0.08226,"London","London Borough Of Southwark","SE17 2JP","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","SE17 2JP"
"bf082db15fee55ebd84e103730d847bf",51.458893,-0.073118,"London","London Borough Of Southwark","SE22 9ET","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","SE22 9ET"
"bb102b09ec214bb03e8a73ac62624607",51.485381,-0.105501,"London","London Borough Of Southwark","SE17 3TJ","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","SE17 3TJ"
"1394033bf37247ea56b42fe86c24013a",51.46508,-0.065106,"London","London Borough Of Southwark","SE15 3NN","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","SE15 3NN"
"d0a9137b89de941aaacba7b4acb36927",51.489457,-0.082685,"London","London Borough Of Southwark","SE17 2JP","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","SE17 2JP"
"28f3924d1c130b337375d77e15538d48",51.493639,-0.087964,"London","London Borough Of Southwark","SE1 4YU","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","SE1 4YU"
"939fdd79617b7d679d5fb7a0073fd6ad",51.494014,-0.087202,"London","London Borough Of Southwark","SE1 4YU","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","SE1 4YU"
"50fdf9e2ef71359feedcbc15afb70d74",51.496995,-0.087943,"London","London Borough Of Southwark","SE1 4UR","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","SE1 4UR"
"ae5ed2644ed83d9caa11fc39ca3945fe",51.459719,-0.088331,"London","London Borough Of Southwark","SE5 8EX","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","SE5 8EX"
"17260de4dda9b61b88074b2a380abdc3",51.471915,-0.088678,"London","London Borough Of Southwark","SE5 8ST","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","SE5 8ST"
"bd4d805191187eebd2f3d4bc30d42ead",51.488372,-0.079889,"London","London Borough Of Southwark","SE17 2RA","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","SE17 2RA"
"98485360b99f87f158f5074969fb6af2",51.503259,-0.103705,"London","London Borough Of Southwark","SE1 0LU","In service","2019-10-10 15:09:07","2019-10-10 15:09:07","","On-street","SE1 0LU"
"53e1bd577f68c6a7a4428e5af0744b26",51.456687,-0.073245,"London","London Borough Of Southwark","SE22 9HH","In service","2019-10-10 15:09:08","2019-10-10 15:09:08","","On-street","SE22 9HH"
"b9315c6dec9172e5de2341c8b0a64d28",51.50519,-0.103733,"London","London Borough Of Southwark","SE1 8NL","In service","2019-10-10 15:09:08","2019-10-10 15:09:08","","On-street","SE1 8NL"
"27d8280fd82bacf377b96ce969561d38",51.449675,-0.076123,"London","London Borough Of Southwark","SE22 8UN","In service","2019-10-10 15:09:09","2019-10-10 15:09:09","","On-street","SE22 8UN"
"846fd5f01ceb2b2d67af234f833f981b",51.46785,-0.084541,"London","London Borough Of Southwark","SE5 8JS","In service","2019-10-10 15:09:10","2019-10-10 15:09:10","","On-street","SE5 8JS"
"0167800f869be450fb51d5e4f56dbbfc",51.509421,-0.266927,"London","London Borough of Ealing","W3 6DR","In service","2019-10-10 15:09:15","2019-10-10 15:09:15","","On-street","W3 6DR"
"baf225f88fcb2a54ae062564163bf90b",51.464378,-0.097084,"London","London Borough of Lambeth","SE5 9AU","In service","2019-10-10 15:09:20","2019-10-10 15:09:20","","On-street","SE5 9AU"
"aaa5def453b9de3c49f84c1bf00b8ce5",51.415938,-0.12819,"London","London Borough of Lambeth","SW16 5LX","In service","2019-10-10 15:09:20","2019-10-10 15:09:20","","On-street","SW16 5LX"
"6498fece50ede60a446812e25f080c7d",51.509577,-0.266012,"London","London Borough of Ealing","W3 6DR","In service","2019-10-10 15:09:20","2019-10-10 15:09:20","","On-street","W3 6DR"
"5cc93ee3a3614810c43e3e9785185742",51.429939,-0.120668,"London","London Borough of Lambeth","SW16 2XW","In service","2019-10-10 15:09:34","2019-10-10 15:09:34","","On-street","SW16 2XW"
"40772d79fcee172a2a2eec9de43b95c2",51.4827,-0.117134,"London","London Borough of Lambeth","SW8 1NJ","In service","2019-10-10 15:09:34","2019-10-10 15:09:34","","On-street","SW8 1NJ"
"77cb0f00a09e329ee7926ef1d7c66518",51.473825,-0.127382,"London","London Borough of Lambeth","SW4 6RR","In service","2019-10-10 15:09:34","2019-10-10 15:09:34","","On-street","SW4 6RR"
"f06b5b0e40d46c7ca9a99a5fc7d40907",51.464761,-0.096729,"London","London Borough of Lambeth","SE5 9AU","In service","2019-10-10 15:09:34","2019-10-10 15:09:34","","On-street","SE5 9AU"
"95e81a0bb2b71ef415a6c9d2ee68d6a7",51.462913,-0.093909,"London","London Borough of Lambeth","SE5 8EG","In service","2019-10-10 15:09:34","2019-10-10 15:09:34","","On-street","SE5 8EG"
"7f097541f4cc1218c73b39c6c3298f9d",51.465095,-0.064426,"London","London Borough Of Southwark","SE15 3NY","In service","2019-10-10 15:09:34","2019-10-10 15:09:34","","On-street","SE15 3NY"
"e6cf5cf38b21b845e05edc33689f8d70",51.494069,-0.110694,"London","London Borough of Lambeth","SE11 6SF","In service","2019-10-10 15:09:34","2019-10-10 15:09:34","","On-street","SE11 6SF"
"8d347b0713d12b6ed38cd0ad18495d4d",51.470848,-0.11758,"London","London Borough of Lambeth","SW9 0DG","In service","2019-10-10 15:09:34","2019-10-10 15:09:34","","On-street","SW9 0DG"
"67b07395cef92859853c0886060ee98e",51.462499,-0.102707,"London","London Borough of Lambeth","SE24 0QD","In service","2019-10-10 15:09:34","2019-10-10 15:09:34","","On-street","SE24 0QD"
"98326572aa95d3f5cad9361ac6cfb2d5",51.487363,-0.109976,"London","London Borough of Lambeth","SE11 4AL","In service","2019-10-10 15:09:34","2019-10-10 15:09:34","","On-street","SE11 4AL"
"ea87c6c5a3165cf39e1475fd265691fe",51.491293,-0.105402,"London","London Borough of Lambeth","SE11 4LS","In service","2019-10-10 15:09:34","2019-10-10 15:09:34","","On-street","SE11 4LS"
"73a1d38643d3a76a28b845f35e0c2745",51.446857,-0.121994,"London","London Borough of Lambeth","SW2 3RS","In service","2019-10-10 15:09:34","2019-10-10 15:09:34","","On-street","SW2 3RS"
"1001d59c2b2ce9dbc0c5cd2f895caa37",51.457896,-0.12249,"London","London Borough of Lambeth","SW2 5HH","In service","2019-10-10 15:09:34","2019-10-10 15:09:34","","On-street","SW2 5HH"
"97ef0d85cf65b350b0c71c9abdcfe67e",51.431478,-0.093353,"London","London Borough of Lambeth","SE27 9RR","In service","2019-10-10 15:09:34","2019-10-10 15:09:34","","On-street","SE27 9RR"
"9e2482461175ac10b26c0fd4b4b56e28",51.429296,-0.133755,"London","London Borough of Lambeth","SW16 1RD","In service","2019-10-10 15:09:34","2019-10-10 15:09:34","","On-street","SW16 1RD"
"da2f5c70767a018829cb65f26d72fb8b",51.439326,-0.094369,"London","London Borough of Lambeth","SE21 8HU","In service","2019-10-10 15:09:34","2019-10-10 15:09:34","","On-street","SE21 8HU"
"0dbe26fd564079bd6cd171f83c3e0c0b",51.48057,-0.120368,"London","London Borough of Lambeth","SW8 1PP","In service","2019-10-10 15:09:34","2019-10-10 15:09:34","","On-street","SW8 1PP"
"7dedd8fd08abd182261431db20a68bb4",51.482661,-0.117618,"London","London Borough of Lambeth","SW8 1QD","In service","2019-10-10 15:09:34","2019-10-10 15:09:34","","On-street","SW8 1QD"
"b1ae841025025b7b9bd01561f6f477ca",51.416747,-0.139028,"London","London Borough of Lambeth","SW16 5AY","In service","2019-10-10 15:09:34","2019-10-10 15:09:34","","On-street","SW16 5AY"
"81e50a7fa265a8449a3e26bacb9d1c88",51.477736,-0.114354,"London","London Borough of Lambeth","SW9 0EP","In service","2019-10-10 15:09:34","2019-10-10 15:09:34","","On-street","SW9 0EP"
"94137d7f34cd241d9af566be661342e4",51.477755,-0.113914,"London","London Borough of Lambeth","SW9 0ES","In service","2019-10-10 15:09:34","2019-10-10 15:09:34","","On-street","SW9 0ES"
"485df165e87a50605708a2bc84d45d6b",51.460665,-0.123625,"London","London Borough of Lambeth","SW2 5QR","In service","2019-10-10 15:09:34","2019-10-10 15:09:34","","On-street","SW2 5QR"
"5d9c1505039e949cee6f2fdf85a33a3d",51.430613,-0.125129,"London","London Borough of Lambeth","SW16 2UR","In service","2019-10-10 15:09:34","2019-10-10 15:09:34","","On-street","SW16 2UR"
"5c77de861205d50d09f6d745ed3a520d",51.440705,-0.12211,"London","London Borough of Lambeth","SW2 3TH","In service","2019-10-10 15:09:34","2019-10-10 15:09:34","","On-street","SW2 3TH"
"696335a2cf406496356646f34ddd1b25",51.441308,-0.101121,"London","London Borough of Lambeth","SE21 8JS","In service","2019-10-10 15:09:34","2019-10-10 15:09:34","","On-street","SE21 8JS"
"21b39f6bb24a7facdbb5e4eafe45cad3",51.427646,-0.093246,"London","London Borough of Lambeth","SE27 9QS","In service","2019-10-10 15:09:34","2019-10-10 15:09:34","","On-street","SE27 9QS"
"7fbfd5d82c2761e6b418224c78267fb2",51.433218,-0.114591,"London","London Borough of Lambeth","SE27 0LZ","In service","2019-10-10 15:09:34","2019-10-10 15:09:34","","On-street","SE27 0LZ"
"57c95c5d61693b26f01479fb21da8752",51.467678,-0.123066,"London","London Borough of Lambeth","SW9 9DG","In service","2019-10-10 15:09:34","2019-10-10 15:09:34","","On-street","SW9 9DG"
"81c893892f332e26d4895fdc8b9ad82e",51.456301,-0.128025,"London","London Borough of Lambeth","SW2 5DH","In service","2019-10-10 15:09:34","2019-10-10 15:09:34","","On-street","SW2 5DH"
"421f6f72a1bbb03bf6b5de84d10f7c27",51.45307,-0.138566,"London","London Borough of Lambeth","SW4 9HR","In service","2019-10-10 15:09:34","2019-10-10 15:09:34","","On-street","SW4 9HR"
"75a796c1a072d731e2210427610a52e8",51.461211,-0.123786,"London","London Borough of Lambeth","SW2 5QS","In service","2019-10-10 15:09:34","2019-10-10 15:09:34","","On-street","SW2 5QS"
"512a67f3c2573a9704028bb554bf44e1",51.464578,-0.111667,"London","London Borough of Lambeth","SW9 7PY","In service","2019-10-10 15:09:34","2019-10-10 15:09:34","","On-street","SW9 7PY"
"abca41e6b2420fd54b5498903222d0bd",51.436914,-0.120711,"London","London Borough of Lambeth","SW2 3AS","In service","2019-10-10 15:09:34","2019-10-10 15:09:34","","On-street","SW2 3AS"
"33e66d048e43fb2f52f7486b2a3d3a4f",51.430806,-0.125322,"London","London Borough of Lambeth","SW16 2UU","In service","2019-10-10 15:09:34","2019-10-10 15:09:34","","On-street","SW16 2UU"
"befa1d1faf9bc95c1a29d30ea9a751a2",51.43953,-0.094419,"London","London Borough of Lambeth","SE21 8HU","In service","2019-10-10 15:09:34","2019-10-10 15:09:34","","On-street","SE21 8HU"
"5f93cadf88e775ae540ef0a0b839373d",51.442208,-0.130659,"London","London Borough of Lambeth","SW2 4XL","In service","2019-10-10 15:09:34","2019-10-10 15:09:34","","On-street","SW2 4XL"
"ac56fec351c48c80bf87e1565034efe6",51.476289,-0.109055,"London","London Borough of Lambeth","SW9 6HN","In service","2019-10-10 15:09:34","2019-10-10 15:09:34","","On-street","SW9 6HN"
"64b1dec8706b666ee1382d44e2589ec7",51.468329,-0.123884,"London","London Borough of Lambeth","SW9 9DH","In service","2019-10-10 15:09:34","2019-10-10 15:09:34","","On-street","SW9 9DH"
"984852334d07789b395be2f7122d7019",51.502218,-0.329539,"London","London Borough of Ealing","W7 2BG","In service","2019-10-10 15:09:49","2019-10-10 15:09:49","","On-street","W7 2BG"
"a17b4ec59e767fb4ec5ae3dd565ae1f1",51.5492,-0.189219,"London","London Borough of Camden","NW6 1HY","In service","2019-10-10 15:09:49","2019-10-10 15:09:49","","On-street","NW6 1HY"
"7814d6c5454757a2032524be9faaf02f",51.546803,-0.160781,"London","London Borough of Camden","NW3 4TH","In service","2019-10-10 15:09:49","2019-10-10 15:09:49","","On-street","NW3 4TH"
"cb47aeee63c4e9c0c16299cd7216703a",51.552741,-0.191387,"London","London Borough of Camden","NW6 1JS","In service","2019-10-10 15:09:49","2019-10-10 15:09:49","","On-street","NW6 1JS"
"6725296e2660ad0fdda6667f175d7d96",51.550328,-0.13479,"London","London Borough of Camden","NW5 2BJ","In service","2019-10-10 15:09:49","2019-10-10 15:09:49","","On-street","NW5 2BJ"
"ad009cfd9d10e52d8d59334c4d32c43e",51.553759,-0.15536,"London","London Borough of Camden","NW3 2LE","In service","2019-10-10 15:09:49","2019-10-10 15:09:49","","On-street","NW3 2LE"
"f53d4fd511bdd50465098e85da23cae4",51.553821,-0.199599,"London","London Borough of Camden","NW6 1EN","In service","2019-10-10 15:09:49","2019-10-10 15:09:49","","On-street","NW6 1EN"
"3ee9103dcaab55d5ff8d5a1bcc25b8d8",51.539121,-0.190679,"London","London Borough of Camden","NW6 4NN","In service","2019-10-10 15:09:49","2019-10-10 15:09:49","","On-street","NW6 4NN"
"30b8a6aee93efb4be51af5e05ea3ce29",51.41699,-0.138716,"London","London Borough of Lambeth","SW16 5AX","In service","2019-10-10 15:09:49","2019-10-10 15:09:49","","On-street","SW16 5AX"
"12bb6b22328ff860f3a7e98ade24dbc5",51.517782,-0.130023,"London","London Borough of Camden","WC1B 3AJ","In service","2019-10-10 15:09:49","2019-10-10 15:09:49","","On-street","WC1B 3AJ"
"450d86718b4b3697ccf2f66f3c051f56",51.558527,-0.144756,"London","London Borough of Camden","NW5 1SX","In service","2019-10-10 15:09:49","2019-10-10 15:09:49","","On-street","NW5 1SX"
"43e68672be7254d15af7e5ab3b6ccc65",51.553256,-0.173799,"London","London Borough of Camden","NW3 5PL","In service","2019-10-10 15:09:49","2019-10-10 15:09:49","","On-street","NW3 5PL"
"13f2061bef9b0eb8a12e8cd762c68e78",51.522851,-0.113537,"London","London Borough of Camden","WC1X 0BJ","In service","2019-10-10 15:09:49","2019-10-10 15:09:49","","On-street","WC1X 0BJ"
"3e1f0c948d7559c0884b1c664382618b",51.557079,-0.174621,"London","London Borough of Camden","NW3 1UB","In service","2019-10-10 15:09:49","2019-10-10 15:09:49","","On-street","NW3 1UB"
"4880ae0c619c185fc7611dbe70f424c9",51.553001,-0.171273,"London","London Borough of Camden","NW3 5NL","In service","2019-10-10 15:09:49","2019-10-10 15:09:49","","On-street","NW3 5NL"
"42fa0ae29bfef4936055a239c6eafd54",51.545062,-0.197608,"London","London Borough of Camden","NW6 2JL","In service","2019-10-10 15:09:49","2019-10-10 15:09:49","","On-street","NW6 2JL"
"7e7296b6c0eeb90e0d99b60ec78b92e4",51.555167,-0.16846,"London","London Borough of Camden","NW3 2RX","In service","2019-10-10 15:09:49","2019-10-10 15:09:49","","On-street","NW3 2RX"
"3d2c58b49ad56f76a00a991fdb283798",51.541668,-0.135499,"London","London Borough of Camden","NW1 0RD","In service","2019-10-10 15:09:49","2019-10-10 15:09:49","","On-street","NW1 0RD"
"03f297d7a2bf59726aeee7116dff5ffd",51.5491,-0.170112,"London","London Borough of Camden","NW3 4AU","In service","2019-10-10 15:09:49","2019-10-10 15:09:49","","On-street","NW3 4AU"
"c05556c0b8b22d19da665af35946abf7",51.555043,-0.167558,"London","London Borough of Camden","NW3 2RX","In service","2019-10-10 15:09:49","2019-10-10 15:09:49","","On-street","NW3 2RX"
"d668b2ff5c6d1765a4a8eaa31e665e8d",51.544162,-0.190528,"London","London Borough of Camden","NW6 3RN","In service","2019-10-10 15:09:49","2019-10-10 15:09:49","","On-street","NW6 3RN"
"16d3f097e0d74aa1b35505bc16e33473",51.547573,-0.166906,"London","London Borough of Camden","NW3 4NG","In service","2019-10-10 15:09:49","2019-10-10 15:09:49","","On-street","NW3 4NG"
"585b8b7725f01edcb97a1124b6404501",51.541323,-0.172779,"London","London Borough of Camden","NW8 6HY","In service","2019-10-10 15:09:49","2019-10-10 15:09:49","","On-street","NW8 6HY"
"ca9fb1d01fb6c899ef4095abc2d3ea13",51.553747,-0.155774,"London","London Borough of Camden","NW3 2HT","In service","2019-10-10 15:09:49","2019-10-10 15:09:49","","On-street","NW3 2HT"
"cfd6458914c4644c1203add909557aef",51.556152,-0.165171,"London","London Borough of Camden","NW3 2SB","In service","2019-10-10 15:09:49","2019-10-10 15:09:49","","On-street","NW3 2SB"
"e6b0fea91389c78aeda5659015055106",51.539804,-0.190399,"London","London Borough of Camden","NW6 4NN","In service","2019-10-10 15:09:49","2019-10-10 15:09:49","","On-street","NW6 4NN"
